id,x,y
ARKM.1973-05-03848,0.28611382648044137,0.20228457899105498
ARKM.1973-05-04717,0.08453205852571197,0.34695725670144245
ARKM.1973-05-04769,0.13013471635556711,0.45631414780583096
ARKM.1973-05-04770,0.1131106457284817,0.4553483410473399
ARKM.1973-05-04800,0.34177791922214706,0.23015729017189543
ARKM.1973-05-04801,0.32499182524848225,0.23750540304532095
ARKM.1973-05-04803,0.48907793294759394,0.5211937813397516
ARKM.1973-05-04807,0.5113001483467355,0.5268063478092762
ARKM.1973-05-04816,0.24082559398347464,0.10388871526320599
ARKM.1973-05-04818,0.6042072728668445,0.5639848472224822
ARKM.1973-05-04832,0.6044780262879247,0.5200758427728042
ARKM.1973-05-04864,-0.03904881878257675,0.29642911423677115
ARKM.1973-05-04865,0.003288849609514805,0.29932065794982743
ARKM.1973-05-04870,-0.024052743300538193,0.2973285474316964
ARKM.1973-05-04872,0.005747738647792842,0.2786524844753462
ARKM.1973-05-04919,0.3558704452418832,0.49521200633034607
ARKM.1973-05-04958,0.18081242951657286,0.22694013389547216
ARKM.1973-05-05006,0.5803082839030953,0.4828293374556092
ARKM.1973-05-05012,0.876245279941651,0.47265956762702843
ARKM.1973-05-05014,0.621013253471894,0.42172294450722464
ARKM.1973-05-05020,0.6988818974028491,0.5439304894226455
ARKM.1973-05-05142,0.7202720669002967,0.27028919909936705
ARKM.1973-05-05146,0.32674420609534416,0.08701706876554395
ARKM.1973-05-05189,0.28382356180770263,0.2851266587979845
ARKM.1973-05-05191,0.3539612774219363,0.11220463862043865
ARKM.1973-05-05198,0.6336777745643424,0.4960004903194778
ARKM.1973-05-05206,0.6465496035687389,0.5892205284503182
ARKM.1973-05-05277,0.22049831744321133,0.2508698408053529
ARKM.1973-05-05278,0.24020077685306016,0.2556691247734055
ARKM.1973-05-05376,0.5280092761078173,0.45158159162306194
ARKM.1973-05-05386,0.4554202218842716,0.5642258080589847
ARKM.1973-05-05397,0.4836211155711684,0.1503032232343842
ARKM.1973-05-05497,0.3550203426317013,0.593150660879868
ARKM.1973-05-05498,0.31692168115270153,0.576469626799667
ARKM.1973-05-05499,0.3494363688262688,0.5726727278221543
ARKM.1973-05-05500,0.3324330657371996,0.582169308401394
ARKM.1973-05-05537,0.8787299782242126,0.0869554327567596
ARKM.1973-05-05538,0.9008078686139573,0.10977007295001867
ARKM.1973-05-05540,0.8679356136058717,0.11673489121145851
ARKM.1973-05-05542,0.8792652485148182,0.10716732973636742
ARKM.1973-05-05655,0.7435666684042018,0.2134202008133287
ARKM.1973-05-05661,0.7456074389834886,0.23213619218539194
ARKM.1973-05-05734,0.45093965085548293,0.3579575380101527
ARKM.1973-05-05736,0.43812759166719767,0.3482679196444731
ARKM.1973-05-05738,0.13978347588932385,0.19642243924358718
ARKM.1973-05-06130,0.4825888508598191,0.16973751566239187
ARKM.1973-05-06137,0.2454168620901444,0.15739033738070562
ARKM.1973-05-06139,0.27829291309754817,0.06940315469290988
ARKM.1973-05-06143,0.02036608344349955,0.15330678616356974
ARKM.1973-05-06180,0.12267574356960866,0.33051412924788354
ARKM.1973-05-06181,0.26616560681212487,0.11399106248976822
ARKM.1973-05-06182,0.21460878342590115,0.14922136799831012
ARKM.1973-05-06183,0.4029461779779168,0.21344406071781402
ARKM.1973-05-06209,0.2860089591555349,0.138965095502158
ARKM.1973-05-06210,0.298689021299235,0.15201566287708934
ARKM.1973-05-06217,0.2665720177603254,0.3561425376634782
ARKM.1973-05-06223,0.3581534790911505,0.340052284415152
ARKM.1973-05-06242,0.17928673793461952,0.16086111966989022
ARKM.1973-05-06257,0.14995893712240388,0.33194719631673003
ARKM.1973-05-06288,0.3373293440464739,0.3078947899182358
ARKM.1973-05-06332,0.2606387846216506,0.13592895212272058
ARKM.1973-05-06334,0.21527128718454513,0.3584084782108023
ARKM.1973-05-06494,0.6062951125896653,0.34478311831003267
ARKM.1973-05-06505,0.2664995909403759,0.3287890453111469
ARKM.1973-05-06537,0.2712571624310791,0.37683184057402763
ARKM.1973-05-06542,0.34128194228041847,0.3489809246954898
ARKM.1973-05-06544,0.2936993690476373,0.3650905236278024
ARKM.1973-05-06612,0.23699509024342852,0.43057979795409124
ARKM.1973-05-06657,0.22579186388919506,0.12927680026200064
ARKM.1973-05-06658,0.36282515080130073,0.1541574444695445
ARKM.1973-05-06659,0.38469888281941594,0.18017613718923575
ARKM.1973-05-06661,0.37705419024556897,0.16498105402475322
ARKM.1973-05-06663,0.35073215354978443,0.17894317560240913
ARKM.1973-05-07068,0.5867337812029573,0.18470896667562978
ARKM.1973-05-07098,0.3241756771883019,0.16609744608776966
ARKM.1973-05-07099,0.1303685059519564,0.07419133439304904
ARKM.1973-05-07125,0.12526836242493966,0.2187264770286126
ARKM.1973-05-07126,0.39354120739390347,0.268584162386268
ARKM.1973-05-07130,0.4162810895744151,0.256027483274545
ARKM.1973-05-07248,0.27331505463515104,0.2269723798416711
ARKM.1973-05-07249,0.10373821889593159,0.14189796276910907
ARKM.1973-05-07270,0.08822356012727545,0.1420917593608749
ARKM.1973-05-07754,0.3368424535591576,-0.00978129540255148
ARKM.1973-05-07756,0.05660231714754323,0.25246133691282724
ARKM.1973-05-07757,0.0679892414861945,0.24168306809171355
ARKM.1973-05-07763,0.32693284985184196,0.0068279217602939864
ARKM.1973-05-07772,0.49195224652720154,0.33197470971708515
ARKM.1973-05-07794,0.40955903230625484,0.14320474354294807
ARKM.1973-05-07795,0.38190524608205884,0.22164655154413593
ARKM.1973-05-07800,0.3856958607484127,0.2391225672605201
ARKM.1973-05-07973,0.36036585855918707,0.3212205444472784
ARKM.1973-05-08007,0.2139527890313085,0.28803002821772256
ARKM.1973-05-08008,0.2191388013377969,0.306812504440488
ARKM.1973-05-08010,0.7009641230881781,0.16530018382355427
ARKM.1973-05-08011,0.7183992228374532,0.15724753883970224
ARKM.1973-05-08024,0.6365864683590375,0.14512863027078748
ARKM.1973-05-08026,0.1841167008681971,0.013588526782110193
ARKM.1973-05-08166,0.7489391245421544,0.18577565927093537
ARKM.1973-05-08302,0.7542917728708587,0.10536060449741909
ARKM.1973-05-08325,0.7952154622793675,0.14802772522548852
ARKM.1973-05-08331,0.6905817968163769,0.05923926286314487
ARKM.1973-05-08332,0.7412840420954941,0.11662294799679351
ARKM.1973-05-08355,0.7678580373824837,0.14560139702387362
ARKM.1973-05-08356,0.8248717359889247,0.20034051615524795
ARKM.1973-05-08383,0.6870386363584561,0.030406465575695263
ARKM.1973-05-08412,0.27046743147904395,0.012370784289670285
ARKM.1973-05-08472,0.515105303414394,0.5936425301753969
ARKM.1973-05-08473,0.4429595401415209,0.1851928584001265
ARKM.1973-05-08501,0.5159382705643875,0.11681988042847999
ARKM.1973-05-08503,0.46155593694168895,0.10710397112512103
ARKM.1973-05-08504,0.4870777985219023,0.10207176105744105
ARKM.1973-05-08508,0.49840383054738324,0.12339800747865373
ARKM.1973-05-08584,0.27296893540220774,0.17352410833504084
ARKM.1973-05-08585,0.22054410319674325,0.1777094330046627
ARKM.1973-05-08686,0.021476133876477198,0.704286114449455
ARKM.1973-05-08687,0.038237164257175306,0.6833274284852605
ARKM.1973-05-08688,0.01954598894825655,0.6796669416442964
ARKM.1973-05-08689,0.06532280659971498,0.678279396799959
ARKM.1973-05-08690,0.07405962844396836,0.7147168367624019
ARKM.1973-05-08691,0.06264480764972644,0.6956840301820421
ARKM.1973-05-08694,0.08781671806248648,0.6903771702763868
ARKM.1973-05-08695,0.051070486423345766,0.7134668310075098
ARKM.1973-05-08762,0.09565352867340988,0.10135782703582666
ARKM.1973-05-08763,0.02717293658563992,0.31202101181097036
ARKM.1973-05-08765,0.28342850172178113,0.24558845448104746
ARKM.1973-05-08796,0.14217343323995849,0.12866465506061653
ARKM.1973-05-08900,0.6211561136777317,0.08694738028747534
ARKM.1973-05-09038,0.49394312642871857,0.3118100661761605
ARKM.1973-05-09053,0.444231072956131,0.14390262606914384
ARKM.1973-05-09127,0.2221308138054376,0.2221286629455102
ARKM.1973-05-09151,0.1976741146771693,0.23814588012011262
ARKM.1973-05-09185,0.4399836190173571,0.5504306857160554
ARKM.1973-05-09346,0.15156094392458966,0.17219025669972263
ARKM.1973-05-09417,0.5058002511937244,0.16370290592880607
ARKM.1973-05-09419,0.09892669488080072,0.3406252942620623
ARKM.1973-05-09420,0.3818585351073504,0.07018481078488766
ARKM.1973-05-09421,0.36303698849838223,0.07448201387728526
ARKM.1973-05-09422,0.4431429733983651,0.02536696984260969
ARKM.1973-05-09438,0.40482932730781807,0.30577273435770497
ARKM.1973-05-09565,0.6194250556611433,0.35932478753307984
ARKM.1973-05-09582,0.64705278164555,0.2847544718477765
ARKM.1973-05-09619,0.6311535822619675,0.2571394768680001
ARKM.1973-05-09755,0.5276563772136015,0.015446075839496665
ARKM.1973-05-09846,0.47470329478151796,0.6036820988118481
ARKM.1973-05-09866,0.016747017808580608,0.39353657652189883
ARKM.1973-05-09875,-0.016619897883157226,0.40153572839464036
ARKM.1973-05-09898,0.16356237933398998,0.0767309452454181
ARKM.1973-05-09919,0.17355753662468934,0.18834204957234174
ARKM.1973-05-10137,0.21996811072267128,0.4214337867874505
ARKM.1973-05-10368,0.4540560209829564,0.27330339782480345
ARKM.1973-05-10410,0.5061046230058266,0.2647410478020515
ARKM.1973-05-10411,0.35266087149187353,0.43531788319706116
ARKM.1973-05-10412,0.47039878961801324,0.30946684693220455
ARKM.1973-05-10423,0.17661438213178576,0.20674357524069745
ARKM.1973-05-10427,0.19864459785721267,0.1884310965394072
ARKM.1973-05-10462,0.20113072143404911,0.3328222434915053
ARKM.1973-05-10465,0.04489516708945252,0.17758688443593695
ARKM.1973-05-10466,0.28564539424780533,0.09544431083665667
ARKM.1973-05-10470,0.5377486366704664,0.49462902766368644
ARKM.1973-05-10476,-0.017766719007856237,0.16070737406286564
ARKM.1973-05-10485,0.18559062190249523,0.3719043986401152
ARKM.1973-05-10503,0.13433838339696624,0.3630718963326225
ARKM.1973-05-10508,0.44882142632961447,0.2399792003489112
ARKM.1973-05-10598,-0.008284416830725385,0.17821895477071653
ARKM.1973-05-10601,0.2312061397475927,0.3425064831776931
ARKM.1973-05-10602,0.21372561834821205,0.07626949878778387
ARKM.1973-05-10715,0.002153116025340854,0.1916503097389734
ARKM.1973-05-10721,0.3808110494107817,0.28977340537951735
ARKM.1973-05-10764,0.021311964771505574,0.20711227452705827
ARKM.1973-05-11133,0.5304739229953808,0.5507975001615463
ARKM.1973-05-11551,0.8395274203461602,0.4736900707883304
ARKM.1973-05-11552,0.8554907333414258,0.4734368756788716
ARKM.1973-05-11555,0.8159009754890088,0.47354826206650774
ARKM.1973-05-11557,0.09461522594235824,0.28742709102052527
ARKM.1973-05-11558,-0.0019835618030559776,0.39778544556719037
ARKM.1973-05-11572,0.3045674269556758,0.3805563464731767
ARKM.1973-05-11573,0.28749566796047044,0.3193401741856905
ARKM.1973-05-11577,0.25513060561137474,0.43477921201601544
ARKM.1973-05-11578,0.33309894269465523,0.37998020965069856
ARKM.1973-05-11599-003,0.6417864897806984,0.7191893308337799
ARKM.1973-05-11599-004,0.16402860796398244,0.0416330716613398
ARKM.1973-05-11656-001,0.7834028304755597,0.4566181245160543
ARKM.1973-05-11708-001,0.5503295638100301,0.21898574546580762
ARKM.1973-05-11755-025,0.5391348783553547,0.24831618792391116
ARKM.1973-05-11755-026,0.5335333195850603,0.26443221752788476
ARKM.1973-05-11760-001,0.5911478434208172,0.2987603221705848
ARKM.1973-05-11765-004,0.33033541678406675,0.5191781237965242
ARKM.1973-05-11765-010,0.2949920974496012,0.5228900711171599
ARKM.1973-05-11851-003,0.9157321311550195,0.4118675289860935
ARKM.1973-05-11851-004,0.9305387416692863,0.40512068553291575
ARKM.1973-05-11882-001-014;ARKM.1973-05-11882-001-015,0.38319928736684,0.36280862270938996
ARKM.1973-05-11882-001-016;ARKM.1973-05-11882-001-017,0.39901107909983086,0.35932800248485924
ARKM.1973-05-11889-001,0.7612932962670451,0.46741125680117507
ARKM.1973-05-11991-001,0.7316789290954446,0.40769096328111576
ARKM.1973-05-11993-002,0.3429769628251704,0.13861324845377201
ARKM.1973-05-12013-001,0.7710412702396705,0.41941910049018744
ARKM.1973-05-12019,0.5954478413408542,0.2765585690621672
ARKM.1973-05-12072-001,0.4435067895447433,0.29506554605647833
ARKM.1973-05-12072-002,0.42482524118580417,0.2777419228806286
ARKM.1973-05-12077-001,0.18290094978999688,0.034933264359805975
ARKM.1973-05-12099-029;ARKM.1973-05-12099-030,0.7235832326506888,0.5523524339099776
ARKM.1973-05-12301-001,0.20156028550153465,0.11357291081898012
ARKM.1973-05-12328-001,0.2527865389116552,0.2025717063762419
ARKM.1973-05-12328-002,0.16547206302230863,0.10592187841746527
ARKM.1973-05-12328-003,0.1785518384231084,0.0894171916975644
ARKM.1973-05-12328-004,0.12525854475295847,0.17292732207088785
ARKM.1973-05-12328-005,0.192619937477047,0.1370006947284516
ARKM.1973-05-12340-001,0.5302420153705827,0.06783468235907304
ARKM.1973-05-12340-002,0.5067593001866723,0.048166420368912485
ARKM.1973-05-12340-003,0.543720382895926,0.09362525956626908
ARKM.1973-05-12340-004,0.5006881348161284,0.07095235202708025
ARKM.1973-05-12340-005,0.4333424710394308,0.0777570421765875
ARKM.1973-05-12340-006,0.4595661725941903,0.07509304377876151
ARKM.1973-05-12340-007,0.4798547541024497,0.0795696750161071
ARKM.1973-05-12340-008,0.5173429000581444,0.0862744822381065
ARKM.1973-05-12341-001,0.48940856494514445,0.25521012451325353
ARKM.1973-05-12341-002,0.37259472711425223,0.20055751875253106
ARKM.1973-05-12362-002,0.4099453376727358,0.19225341315676764
ARKM.1973-05-12364-001,0.4885152592089638,0.23306901703059493
ARKM.1973-05-12364-003,0.5635675989218846,0.5486428260815654
ARKM.1973-05-12364-006,0.3053211662971827,0.2014517392084096
ARKM.1973-05-12380-001,0.2229129503413041,0.09358275220051045
ARKM.1973-05-12503-006,0.4245043318943143,0.4749254515981318
ARKM.1973-05-12503-007,0.6187259662607927,0.827177278083438
ARKM.1973-05-12503-011,0.5707041852380899,0.7080965955214786
ARKM.1973-05-12503-012,0.14083319209121095,0.04391353953536839
ARKM.1973-05-12582-001-011;ARKM.1973-05-12582-001-012,0.6035295861888781,0.06545059572085601
ARKM.1973-05-12582-001-015;ARKM.1973-05-12582-001-016,0.6082088428823393,0.04925661405900912
ARKM.1973-05-12606,0.6573658685446973,0.49540087506908426
ARKM.1973-05-205-10-01,0.7222370035737606,0.5018766452298413
ARKM.1973-05-205-10-02,0.6273915022764945,0.4690157873996061
ARKM.1973-103-006-2281,0.44644069906575545,0.9830697051804757
ARKM.1973-103-006-33,0.4700261988065342,0.9701057034851027
ARKM.1973-103-008-003,0.567448240225361,0.9023499157891961
ARKM.1973-103-008-079,0.6002030890738068,0.8617666025743709
ARKM.1973-103-008-091,0.5934361267397099,1.027367682346375
ARKM.1973-103-008-096,0.5135471886157477,0.8719751528397809
ARKM.1973-103-008-099,0.5830062872982409,0.8533662951027582
ARKM.1973-103-008-107,0.37412297539300315,0.8632811139206188
ARKM.1973-103-008-108,0.5483742972755568,1.0124069400937803
ARKM.1973-103-008-109,0.5282799454948144,0.8825334608932234
ARKM.1973-103-008-120,0.5525013216791035,1.0301156051987688
ARKM.1973-103-008-121,0.5285649842296767,0.8998632468667805
ARKM.1973-103-008-133,0.39286206354207404,0.8625736264579051
ARKM.1973-103-008-134,0.6199552709908518,0.8576910342396024
ARKM.1973-103-021-2312,0.605436845119103,0.9978484157404844
ARKM.1973-103-0265,0.860158627873183,0.8311393779815948
ARKM.1973-103-0270,0.8892047723553035,0.8336974953249071
ARKM.1973-103-0280,0.5234653785686396,0.8123722865903474
ARKM.1973-103-0312,0.9525888629655609,0.6058055409557984
ARKM.1973-103-0313,0.9330671463379819,0.6171441720889115
ARKM.1973-103-0314,0.9538626528682744,0.624480009187065
ARKM.1973-103-036-03,0.5340978960388012,0.7763329705011384
ARKM.1973-103-036-04,0.7076140757652699,0.7956276639060251
ARKM.1973-103-036-05,0.6116930232973458,0.8089856389320699
ARKM.1973-103-036-06,0.6870686002040427,0.7507244528041885
ARKM.1973-103-036-07,0.5631214612456056,0.79019466450594
ARKM.1973-103-036-08,0.6990560689188062,0.7751065446913564
ARKM.1973-103-036-09,0.5918209795157536,0.8024919142594367
ARKM.1973-103-039-001,0.5683818946088275,0.8789092919275489
ARKM.1973-103-039-003,0.9151422785412804,0.8190508835980974
ARKM.1973-103-039-004,0.7279143721838689,0.7665422739417175
ARKM.1973-103-039-006,0.7129075123287334,0.6937394167124779
ARKM.1973-103-039-007,0.7276017356113753,0.7036082805396996
ARKM.1973-103-040,0.44063746286107697,0.8630892462890982
ARKM.1973-103-041-08,0.9490735362435568,0.7134086418076476
ARKM.1973-103-0469,0.8432829660783229,0.8019807247578474
ARKM.1973-103-066-005,0.8401496261603536,0.8796569478527033
ARKM.1973-103-066-013,0.5132152084352737,0.9560650513826301
ARKM.1973-103-066-014,0.31460144655968497,0.98745608150245
ARKM.1973-103-066-015,0.3602500954843116,0.9620545275124261
ARKM.1973-103-066-016,0.7795995111411728,0.9293841691199187
ARKM.1973-103-066-017,0.5565049652109355,1.1127304359153007
ARKM.1973-103-066-018,0.7651576532256272,0.9192487452963771
ARKM.1973-103-066-019,0.8045281168265251,0.8345094981913553
ARKM.1973-103-066-020,0.8737575269308365,0.8060156026581007
ARKM.1973-103-066-023,0.7114771337858868,0.8267777645311394
ARKM.1973-103-067-02,0.8219597659491314,0.737670391781029
ARKM.1973-103-067-04,0.49580353124494875,0.9367149924565957
ARKM.1973-103-067-05,0.5729494489398094,0.9838568094813073
ARKM.1973-103-067-06,0.48336833203864366,0.9227064378671965
ARKM.1973-103-067-07,0.48967185609175884,0.8896520421243834
ARKM.1973-103-067-08,0.7866404056851428,0.8660002493793238
ARKM.1973-103-067-09,0.4772705575133076,0.9008285995163561
ARKM.1973-103-067-1032,0.47217211787062624,0.7482838570932082
ARKM.1973-103-068-01,0.5028606238453758,0.8280117451342102
ARKM.1973-103-070-1,0.8686373267807748,0.7376997217090072
ARKM.1973-103-081-01,0.37048437701329656,0.9369365002823803
ARKM.1973-103-083-01,0.4349652403149248,1.0060741449627753
ARKM.1973-103-083-05,0.2980015985587942,0.8901357094877187
ARKM.1973-103-083-07,0.3159430837133333,0.9352117329369154
ARKM.1973-103-083-14,0.3201382808349227,0.9177003067540822
ARKM.1973-103-083-18,0.42329096324219506,0.983409691394447
ARKM.1973-103-083-22,0.3848016342008909,1.0060590272884797
ARKM.1973-103-083-34,0.284458647077924,0.8523864672274117
ARKM.1973-103-083-43,0.42508933937663884,0.9375783045224046
ARKM.1973-103-084-021,0.6851028111303149,0.8363194940765779
ARKM.1973-103-084-024,0.6627786914532409,0.8503402956273126
ARKM.1973-103-084-027,0.8334590543892179,0.7768489675863032
ARKM.1973-103-084-029,0.7166445332510637,0.8469260139242374
ARKM.1973-103-084-033,0.7579533363408661,0.7845356755066426
ARKM.1973-103-084-044,0.7445833583102947,0.8562608166291437
ARKM.1973-103-084-054,0.43779585090219253,0.9523966686914952
ARKM.1973-103-084-055,0.7003775669774148,0.8650590288682228
ARKM.1973-103-084-065,0.7970474041228831,0.7712076306965354
ARKM.1973-103-084-069,0.7926760210460028,0.7059828411009303
ARKM.1973-103-084-081,0.8384360598972179,0.8250828499248757
ARKM.1973-103-090-01,0.4958839071999847,0.9949270515003967
ARKM.1973-103-090,0.5067820947974108,1.025898361226034
ARKM.1973-103-092-01,0.38592945430274217,0.9672223840579509
ARKM.1973-103-092-02,0.2530422395154648,0.87980759301582
ARKM.1973-103-100,0.753824550152764,0.5565334668985323
ARKM.1973-103-1034,0.4732840431036446,0.948591219430755
ARKM.1973-103-1036,0.5203297852267476,0.9214822455297917
ARKM.1973-103-1047,0.8016702501507161,0.858039455494115
ARKM.1973-103-1049,0.8419905304096583,0.8516602171880324
ARKM.1973-103-1059,0.5441339415697684,0.8581145109655534
ARKM.1973-103-1072,0.29544439962721347,1.0041568786048507
ARKM.1973-103-1092,0.4874432166165183,0.7884050735257981
ARKM.1973-103-1119,0.4794921244114491,0.8223784195732864
ARKM.1973-103-1126,0.6401022639883294,0.9080297743254074
ARKM.1973-103-116-0001,0.7920619927971987,1.0181068820074737
ARKM.1973-103-116-0002,0.6715598147185993,1.0194937270645668
ARKM.1973-103-116-0003,0.7162163249079485,0.9863965471006858
ARKM.1973-103-116-0004,0.6811676482128359,1.002726256046637
ARKM.1973-103-116-0006,0.7443255901627929,0.9796750090243046
ARKM.1973-103-116-0007,0.7365820473414391,1.0236259957339906
ARKM.1973-103-116-0010,0.8939947577184683,0.6684449694007443
ARKM.1973-103-116-0012,0.7614842666539162,1.0212015129812473
ARKM.1973-103-116-0013,0.7217772324872246,1.0040483519924035
ARKM.1973-103-116-0015,0.7094779932442304,0.9665454997335775
ARKM.1973-103-116-0016,0.6865108666580959,0.9822714428945436
ARKM.1973-103-1186,0.678468131741669,0.9153631083217953
ARKM.1973-103-1220,0.3804685850596076,0.9831234375885146
ARKM.1973-103-1226,0.3372212285150125,0.8197308152135337
ARKM.1973-103-150-003,0.5143098169080091,0.7592768599308709
